"Time (s)","Illuminance (lx)"
3.263050019E3,0.000000000E0
3.263400000E3,0.000000000E0
3.263750014E3,8.600000000E1
3.264099995E3,7.000000000E0
3.264450009E3,0.000000000E0
3.264799991E3,0.000000000E0
3.265150003E3,1.100000000E1
3.265500017E3,0.000000000E0
3.265849998E3,4.500000000E1
3.266200013E3,2.000000000E0
3.266549995E3,0.000000000E0
3.266900008E3,1.000000000E1
3.267249991E3,0.000000000E0
3.267600002E3,0.000000000E0
3.267950016E3,0.000000000E0
3.268299997E3,8.000000000E0
3.268650011E3,0.000000000E0
3.268999994E3,4.000000000E1
3.269350006E3,4.500000000E1
3.269700020E3,0.000000000E0
3.270050002E3,1.400000000E1
3.270400016E3,2.900000000E1
3.270749997E3,5.000000000E0
3.271100009E3,3.600000000E1
3.271449992E3,2.200000000E1
3.271800005E3,0.000000000E0
3.272150019E3,1.100000000E1
3.272500000E3,3.200000000E1
3.272850014E3,1.600000000E1
3.273199995E3,0.000000000E0
3.273550009E3,6.000000000E0
3.273899991E3,0.000000000E0
3.274250003E3,1.500000000E1
3.274600017E3,2.400000000E1
3.274949998E3,0.000000000E0
3.275300013E3,0.000000000E0
3.275649995E3,2.000000000E0
3.276000008E3,1.000000000E0
3.276349989E3,2.100000000E1
3.276700003E3,8.000000000E0
3.277050016E3,0.000000000E0
3.277399997E3,7.000000000E0
3.277750011E3,2.800000000E1
3.278099994E3,5.000000000E0
3.278450006E3,2.300000000E1
3.278799989E3,5.000000000E0
3.279150002E3,0.000000000E0
3.279500016E3,5.000000000E0
3.279849997E3,0.000000000E0
3.280200009E3,4.000000000E0
3.280549992E3,0.000000000E0
3.280900005E3,5.000000000E0
3.281250019E3,0.000000000E0
3.281600000E3,3.000000000E0
3.281950014E3,1.000000000E1
3.282299995E3,1.600000000E1
3.282650009E3,0.000000000E0
3.282999991E3,1.100000000E1
3.283350003E3,0.000000000E0
3.283700017E3,2.000000000E0
3.284049998E3,0.000000000E0
3.284400013E3,1.400000000E1
3.284749995E3,1.800000000E1
3.285100008E3,1.000000000E1
3.285449991E3,0.000000000E0
3.285800003E3,5.000000000E0
3.286150016E3,0.000000000E0
3.286499998E3,1.000000000E1
3.286850011E3,1.600000000E1
3.287199994E3,0.000000000E0
3.287550006E3,1.000000000E1
3.287899989E3,3.000000000E0
3.288250002E3,0.000000000E0
3.288600016E3,2.500000000E1
3.288949997E3,1.800000000E1
3.289300009E3,0.000000000E0
3.289649992E3,8.000000000E0
3.290000005E3,0.000000000E0
3.290350019E3,0.000000000E0
3.290700000E3,2.300000000E1
3.291050014E3,1.000000000E1
3.291399995E3,0.000000000E0
3.291750009E3,1.100000000E1
3.292099991E3,0.000000000E0
3.292450003E3,3.000000000E0
3.292800017E3,3.000000000E1
3.293149998E3,1.200000000E1
3.293500012E3,0.000000000E0
3.293849995E3,1.000000000E1
3.294200008E3,0.000000000E0
3.294549991E3,2.000000000E0
3.294900003E3,2.100000000E1
3.295250017E3,1.000000000E1
3.295599998E3,0.000000000E0
3.295950011E3,7.000000000E0
3.296299994E3,0.000000000E0
3.296650006E3,2.000000000E0
3.296999989E3,2.300000000E1
3.297350002E3,3.000000000E0
3.297700016E3,0.000000000E0
3.298049997E3,7.000000000E0
3.298400009E3,0.000000000E0
3.298749992E3,8.000000000E0
3.299100005E3,2.000000000E1
3.299450019E3,0.000000000E0
3.299800000E3,1.000000000E1
3.300150014E3,1.000000000E0
3.300499995E3,1.000000000E0
3.300850009E3,6.000000000E0
3.301199992E3,1.700000000E1
3.301550003E3,2.400000000E1
3.301900017E3,6.000000000E0
3.302249998E3,0.000000000E0
3.302600012E3,3.000000000E0
3.302949995E3,6.000000000E0
3.303300008E3,0.000000000E0
3.303649991E3,2.000000000E0
3.304000003E3,8.000000000E0
3.304350017E3,7.000000000E0
3.304699998E3,1.200000000E1
3.305050011E3,0.000000000E0
3.305399994E3,7.000000000E0
3.305750006E3,0.000000000E0
3.306099989E3,3.000000000E0
3.306450002E3,2.000000000E0
3.306800016E3,1.300000000E1
3.307149997E3,1.600000000E1
3.307500011E3,8.000000000E0
3.307849992E3,0.000000000E0
3.308200006E3,0.000000000E0
3.308550019E3,1.300000000E1
3.308900000E3,0.000000000E0
3.309250014E3,6.000000000E0
3.309599995E3,0.000000000E0
3.309950009E3,0.000000000E0
3.310299992E3,5.900000000E1
3.310650003E3,2.000000000E0
3.311000017E3,0.000000000E0
3.311349998E3,2.000000000E0
3.311700013E3,0.000000000E0
3.312049995E3,2.500000000E1
3.312400008E3,4.200000000E1
3.312749991E3,2.000000000E0
3.313100003E3,0.000000000E0
3.313450017E3,5.000000000E0
3.313799998E3,0.000000000E0
3.314150011E3,2.100000000E1
3.314499994E3,0.000000000E0
3.314850006E3,3.000000000E0
3.315199989E3,0.000000000E0
3.315550002E3,2.000000000E0
3.315900016E3,0.000000000E0
3.316249997E3,1.500000000E1
3.316600011E3,0.000000000E0
3.316949992E3,1.400000000E1
3.317300006E3,1.200000000E1
3.317650019E3,3.000000000E0
3.318000000E3,0.000000000E0
3.318350014E3,6.000000000E0
3.318699995E3,0.000000000E0
3.319050009E3,1.600000000E1
3.319399992E3,1.100000000E1
3.319750003E3,2.000000000E0
3.320100017E3,0.000000000E0
3.320450000E3,2.000000000E0
3.320800013E3,0.000000000E0
3.321149995E3,1.000000000E1
3.321500008E3,5.000000000E0
3.321849991E3,0.000000000E0
3.322200003E3,7.000000000E0
3.322550017E3,2.200000000E1
3.322899998E3,2.000000000E0
3.323250011E3,0.000000000E0
3.323599994E3,7.000000000E0
3.323950006E3,0.000000000E0
3.324299989E3,4.000000000E0
3.324650002E3,1.000000000E0
3.325000016E3,0.000000000E0
3.325349997E3,8.000000000E0
3.325700011E3,2.000000000E0
3.326049992E3,0.000000000E0
3.326400006E3,0.000000000E0
3.326750019E3,4.000000000E0
3.327100000E3,2.000000000E0
3.327450014E3,0.000000000E0
3.327799995E3,2.000000000E0
3.328150009E3,2.000000000E0
3.328499992E3,2.000000000E0
3.328850003E3,0.000000000E0
3.329200019E3,2.000000000E0
3.329550000E3,5.000000000E0
3.329900014E3,2.000000000E0
3.330249995E3,3.000000000E0
3.330600008E3,2.000000000E0
3.330949991E3,2.000000000E0
3.331300003E3,2.000000000E0
3.331650017E3,2.000000000E0
3.331999998E3,7.000000000E0
3.332350011E3,2.000000000E0
3.332699994E3,2.000000000E0
3.333050008E3,0.000000000E0
3.333399989E3,0.000000000E0
3.333750002E3,7.000000000E0
3.334100016E3,2.000000000E0
3.334449997E3,2.000000000E0
3.334800011E3,0.000000000E0
3.335149994E3,0.000000000E0
3.335500006E3,1.000000000E0
3.335850019E3,1.000000000E0
3.336200000E3,0.000000000E0
3.336550014E3,0.000000000E0
3.336899995E3,1.000000000E0
3.337250009E3,0.000000000E0
3.337599992E3,1.000000000E0
3.337950005E3,0.000000000E0
3.338300019E3,0.000000000E0
3.338650000E3,0.000000000E0
3.339000014E3,2.000000000E0
3.339349995E3,1.000000000E0
3.339700008E3,0.000000000E0
3.340049991E3,0.000000000E0
3.340400003E3,0.000000000E0
3.340750017E3,0.000000000E0
3.341099998E3,1.000000000E0
3.341450013E3,7.000000000E0
3.341799994E3,2.000000000E0
3.342150008E3,0.000000000E0
3.342499989E3,5.000000000E0
3.342850002E3,3.000000000E0
3.343200016E3,1.000000000E0
3.343549997E3,6.000000000E0
3.343900011E3,3.000000000E0
3.344249994E3,2.000000000E0
3.344600006E3,2.000000000E0
3.344950019E3,2.000000000E0
3.345300000E3,2.000000000E0
3.345650014E3,2.000000000E0
3.345999997E3,0.000000000E0
3.346350009E3,2.000000000E0
3.346699992E3,5.000000000E0
3.347050005E3,1.300000000E1
3.347400019E3,3.000000000E0
3.347750000E3,1.700000000E1
3.348100014E3,3.000000000E0
3.348449995E3,9.000000000E0
3.348800008E3,3.000000000E0
3.349149991E3,1.200000000E1
3.349500003E3,4.000000000E0
3.349850017E3,6.000000000E0
3.350199998E3,4.000000000E0
3.350550013E3,0.000000000E0
3.350899994E3,7.000000000E0
3.351250008E3,4.000000000E0
3.351599989E3,2.000000000E0
3.351950002E3,2.000000000E0
3.352300016E3,6.000000000E0
3.352649997E3,2.000000000E0
3.353000011E3,2.000000000E0
3.353349994E3,4.000000000E0
3.353700006E3,2.000000000E0
3.354050020E3,0.000000000E0
3.354400002E3,2.000000000E0
3.354750014E3,3.000000000E0
3.355099997E3,4.000000000E0
3.355450009E3,0.000000000E0
3.355799992E3,0.000000000E0
3.356150005E3,0.000000000E0
3.356500019E3,5.000000000E0
3.356850000E3,2.000000000E0
3.357200014E3,0.000000000E0
3.357549995E3,0.000000000E0
3.357900008E3,1.000000000E0
3.358249991E3,2.000000000E0
3.358600003E3,0.000000000E0
3.358950017E3,0.000000000E0
3.359299998E3,0.000000000E0
3.359650013E3,5.000000000E0
3.359999994E3,2.000000000E0
3.360350008E3,0.000000000E0
3.360699989E3,5.000000000E0
3.361050002E3,1.000000000E0
3.361400016E3,1.000000000E0
3.361749997E3,1.000000000E0
3.362100011E3,0.000000000E0
3.362449994E3,0.000000000E0
3.362800006E3,1.000000000E0
3.363150020E3,2.000000000E0
3.363500002E3,0.000000000E0
3.363850016E3,2.000000000E0
3.364199997E3,0.000000000E0
3.364550009E3,0.000000000E0
3.364899992E3,1.000000000E0
3.365250005E3,0.000000000E0
3.365600019E3,0.000000000E0
3.365950000E3,0.000000000E0
3.366300014E3,2.000000000E0
3.366649995E3,0.000000000E0
3.367000009E3,1.000000000E0
3.367349991E3,1.000000000E0
3.367700003E3,2.000000000E0
3.368050017E3,0.000000000E0
3.368399998E3,2.000000000E0
3.368750012E3,0.000000000E0
3.369099994E3,0.000000000E0
3.369450008E3,3.000000000E0
3.369799991E3,0.000000000E0
3.370150002E3,0.000000000E0
3.370500016E3,0.000000000E0
3.370849998E3,0.000000000E0
3.371200011E3,0.000000000E0
3.371549994E3,4.000000000E0
3.371900006E3,2.000000000E0
3.372250020E3,1.000000000E0
3.372600002E3,2.000000000E0
3.372950016E3,4.000000000E0
3.373299997E3,0.000000000E0
3.373650009E3,3.000000000E0
3.373999992E3,2.000000000E0
3.374350005E3,0.000000000E0
3.374700019E3,4.000000000E0
3.375050000E3,0.000000000E0
3.375400014E3,0.000000000E0
3.375749995E3,2.000000000E0
3.376100009E3,3.000000000E0
3.376449991E3,2.000000000E0
3.376800003E3,4.000000000E0
3.377150017E3,6.000000000E0
3.377499998E3,2.000000000E0
3.377850012E3,5.000000000E0
3.378199995E3,4.000000000E0
3.378550008E3,2.000000000E0
3.378899991E3,6.000000000E0
3.379250003E3,5.000000000E0
3.379600016E3,0.000000000E0
3.379949997E3,7.000000000E0
3.380300011E3,5.000000000E0
3.380649994E3,2.000000000E0
3.381000006E3,4.000000000E0
3.381349989E3,0.000000000E0
3.381700002E3,0.000000000E0
3.382050016E3,3.000000000E0
3.382399997E3,1.000000000E0
3.382750009E3,2.000000000E0
3.383099992E3,3.000000000E0
3.383450005E3,1.000000000E0
3.383800019E3,2.000000000E0
3.384150000E3,4.000000000E0
3.384500014E3,2.000000000E0
3.384849997E3,2.000000000E0
3.385200009E3,4.000000000E0
3.385549991E3,1.000000000E0
3.385900003E3,3.000000000E0
3.386250017E3,3.000000000E0
3.386599998E3,0.000000000E0
3.386950013E3,3.000000000E0
3.387299995E3,6.000000000E0
3.387650008E3,5.000000000E0
3.387999991E3,4.000000000E0
3.388350002E3,3.000000000E0
3.388700017E3,2.000000000E0
3.389049998E3,7.000000000E0
3.389400011E3,2.000000000E0
3.389749994E3,5.000000000E0
3.390100006E3,4.000000000E0
3.390449989E3,1.000000000E0
3.390800002E3,5.000000000E0
3.391150016E3,2.000000000E0
3.391499997E3,2.000000000E0
3.391850011E3,5.000000000E0
3.392199992E3,3.000000000E0
3.392550005E3,0.000000000E0
3.392900019E3,5.000000000E0
3.393250000E3,5.000000000E0
3.393600014E3,3.000000000E0
3.393949995E3,3.000000000E0
3.394300009E3,1.300000000E1
3.394649991E3,2.000000000E0
3.395000003E3,3.000000000E0
3.395350017E3,0.000000000E0
3.395699998E3,2.000000000E0
3.396050013E3,1.000000000E0
3.396399995E3,1.000000000E0
3.396750008E3,3.000000000E0
3.397099991E3,1.000000000E0
3.397450003E3,2.000000000E0
3.397800017E3,3.000000000E0
3.398149998E3,3.000000000E0
3.398500011E3,2.000000000E0
3.398849994E3,2.000000000E0
3.399200006E3,1.000000000E0
3.399549989E3,5.000000000E0
3.399900002E3,8.000000000E0
3.400250016E3,0.000000000E0
3.400599997E3,2.000000000E0
3.400950009E3,5.000000000E0
3.401299992E3,6.000000000E0
3.401650006E3,0.000000000E0
3.402000019E3,2.000000000E0
3.402350000E3,2.000000000E0
3.402700014E3,0.000000000E0
3.403049995E3,2.000000000E0
3.403400009E3,1.000000000E0
3.403749992E3,0.000000000E0
3.404100003E3,1.000000000E0
3.404450017E3,1.000000000E0
3.404799998E3,0.000000000E0
3.405150013E3,2.000000000E0
3.405499995E3,2.000000000E0
3.405850008E3,0.000000000E0
3.406199991E3,0.000000000E0
3.406550003E3,2.000000000E0
3.406900017E3,3.000000000E0
3.407249998E3,2.000000000E0
3.407600011E3,4.000000000E0
3.407949994E3,0.000000000E0
3.408300006E3,1.000000000E1
3.408649989E3,0.000000000E0
3.409000002E3,1.000000000E0
3.409350016E3,5.000000000E0
3.409699997E3,0.000000000E0
3.410050011E3,4.000000000E0
3.410399992E3,2.000000000E0
3.410750005E3,2.000000000E0
3.411100019E3,2.000000000E0
3.411450000E3,4.000000000E0
3.411800014E3,0.000000000E0
3.412149995E3,5.000000000E0
3.412500009E3,7.000000000E0
3.412849992E3,4.000000000E0
3.413200005E3,0.000000000E0
3.413550017E3,1.000000000E0
3.413899998E3,2.000000000E0
3.414250012E3,0.000000000E0
3.414599995E3,2.000000000E0
3.414950008E3,0.000000000E0
3.415299991E3,1.000000000E0
3.415650003E3,0.000000000E0
3.416000017E3,0.000000000E0
3.416349998E3,0.000000000E0
3.416700011E3,1.000000000E0
3.417049994E3,0.000000000E0
3.417400006E3,0.000000000E0
3.417749989E3,1.000000000E0
3.418100002E3,1.000000000E0
3.418450016E3,0.000000000E0
3.418799997E3,0.000000000E0
3.419150011E3,0.000000000E0
3.419499992E3,0.000000000E0
3.419850006E3,1.000000000E0
3.420200019E3,4.000000000E0
3.420550000E3,4.000000000E0
3.420900014E3,5.000000000E0
3.421249995E3,0.000000000E0
3.421600009E3,2.000000000E0
3.421949992E3,5.000000000E0
3.422300003E3,2.000000000E0
3.422650017E3,0.000000000E0
3.423000000E3,0.000000000E0
3.423350014E3,7.000000000E0
3.423699995E3,0.000000000E0
3.424050008E3,2.000000000E0
3.424399991E3,4.000000000E0
3.424750003E3,2.000000000E0
3.425100017E3,2.000000000E0
3.425449998E3,3.000000000E0
3.425800011E3,1.000000000E0
3.426149994E3,4.000000000E0
3.426500006E3,1.000000000E0
3.426849989E3,0.000000000E0
3.427200002E3,4.000000000E0
3.427550016E3,1.000000000E1
3.427899997E3,2.000000000E0
3.428250011E3,2.000000000E0
3.428599992E3,1.000000000E1
3.428950006E3,1.000000000E0
3.429300019E3,1.600000000E1
3.429650000E3,0.000000000E0
3.430000014E3,0.000000000E0
3.430349995E3,4.000000000E0
3.430700009E3,3.000000000E0
3.431049992E3,4.000000000E0
3.431400005E3,2.000000000E0
3.431750019E3,5.000000000E0
3.432100000E3,2.000000000E0
3.432450014E3,2.000000000E0
3.432799995E3,2.000000000E0
3.433150008E3,0.000000000E0
3.433499991E3,3.000000000E0
3.433850003E3,3.000000000E0
3.434200017E3,0.000000000E0
3.434549998E3,4.000000000E0
3.434900013E3,2.000000000E0
3.435249994E3,2.000000000E0
3.435600008E3,3.000000000E0
3.435949989E3,2.000000000E0
3.436300002E3,2.000000000E0
3.436650016E3,4.000000000E0
3.436999997E3,2.000000000E0
3.437350011E3,2.000000000E0
3.437699994E3,3.000000000E0
3.438050006E3,1.000000000E0
3.438400019E3,3.000000000E0
3.438750000E3,1.000000000E0
3.439100016E3,0.000000000E0
3.439449997E3,0.000000000E0
3.439800009E3,0.000000000E0
3.440149992E3,1.000000000E0
3.440500005E3,2.000000000E0
3.440850019E3,2.000000000E0
3.441200000E3,3.000000000E0
3.441550014E3,8.000000000E0
3.441899995E3,0.000000000E0
3.442250008E3,2.000000000E0
3.442599991E3,3.000000000E0
3.442950003E3,2.000000000E0
3.443300017E3,4.000000000E0
3.443649998E3,3.000000000E0
3.444000012E3,3.000000000E0
3.444349994E3,3.000000000E0
3.444700008E3,3.000000000E0
3.445049989E3,2.000000000E0
3.445400002E3,4.000000000E0
3.445750016E3,2.000000000E0
3.446099997E3,2.000000000E0
3.446450011E3,3.000000000E0
3.446799994E3,4.000000000E0
3.447150006E3,2.000000000E0
3.447500020E3,3.000000000E0
3.447850000E3,3.000000000E0
3.448200016E3,2.000000000E0
3.448549997E3,5.000000000E0
3.448900009E3,3.000000000E0
3.449249992E3,2.000000000E0
3.449600005E3,3.000000000E0
3.449950019E3,4.000000000E0
3.450300000E3,2.000000000E0
3.450650014E3,6.000000000E0
3.450999995E3,2.000000000E0
3.451350008E3,1.000000000E0
3.451699991E3,5.000000000E0
3.452050003E3,3.000000000E0
3.452400017E3,2.000000000E0
3.452749998E3,3.000000000E0
3.453100012E3,2.000000000E0
3.453449995E3,2.000000000E0
3.453800008E3,6.000000000E0
3.454149991E3,2.000000000E0
3.454500002E3,4.000000000E0
3.454850016E3,4.000000000E0
3.455199997E3,2.000000000E0
3.455550011E3,4.000000000E0
3.455899994E3,3.000000000E0
3.456250006E3,2.000000000E0
3.456600020E3,3.000000000E0
3.456950002E3,4.000000000E0
3.457300016E3,2.000000000E0
3.457649995E3,4.000000000E0
3.458000009E3,2.000000000E0
3.458349992E3,1.000000000E0
3.458700005E3,4.000000000E0
3.459050019E3,4.000000000E0
3.459400000E3,2.000000000E0
3.459750014E3,3.000000000E0
3.460099995E3,4.000000000E0
3.460450008E3,2.000000000E0
3.460799991E3,5.000000000E0
3.461150003E3,2.000000000E0
3.461500017E3,2.000000000E0
3.461849998E3,4.000000000E0
3.462200013E3,2.000000000E0
3.462549995E3,2.000000000E0
3.462900008E3,3.000000000E0
3.463249991E3,2.000000000E0
3.463600002E3,2.000000000E0
3.463950016E3,5.000000000E0
3.464299997E3,1.000000000E0
3.464650011E3,3.000000000E0
3.464999994E3,4.000000000E0
3.465350006E3,3.000000000E0
3.465700020E3,2.000000000E0
3.466050002E3,4.000000000E0
3.466400016E3,2.000000000E0
3.466749997E3,3.000000000E0
3.467100009E3,4.000000000E0
3.467449992E3,1.000000000E0
3.467800005E3,4.000000000E0
3.468150019E3,2.000000000E0
3.468500000E3,2.000000000E0
3.468850014E3,3.000000000E0
3.469199995E3,3.000000000E0
3.469550009E3,3.000000000E0
3.469899991E3,4.000000000E0
3.470250003E3,4.000000000E0
3.470600017E3,2.000000000E0
3.470949998E3,4.000000000E0
3.471300013E3,4.000000000E0
3.471649995E3,2.000000000E0
3.472000008E3,1.400000000E1
3.472349991E3,7.000000000E0
3.472700002E3,0.000000000E0
3.473050016E3,2.000000000E0
3.473399997E3,2.000000000E0
3.473750011E3,0.000000000E0
3.474099994E3,2.000000000E0
3.474450006E3,0.000000000E0
3.474800020E3,2.000000000E0
3.475150002E3,2.000000000E0
3.475500016E3,3.000000000E0
3.475849997E3,2.000000000E0
3.476200009E3,5.000000000E0
3.476549994E3,2.000000000E0
3.476900005E3,0.000000000E0
3.477250019E3,5.000000000E0
3.477600000E3,4.000000000E0
3.477950014E3,3.000000000E0
3.478299995E3,4.000000000E0
3.478650009E3,4.000000000E0
3.478999991E3,2.000000000E0
3.479350003E3,4.000000000E0
3.479700017E3,2.000000000E0
3.480049998E3,0.000000000E0
3.480400013E3,2.000000000E0
3.480749995E3,3.000000000E0
3.481100008E3,2.000000000E0
3.481449991E3,2.000000000E0
3.481800003E3,7.000000000E0
3.482150017E3,2.000000000E0
3.482499998E3,6.000000000E0
3.482850011E3,1.000000000E0
3.483199994E3,3.000000000E0
3.483550006E3,2.000000000E0
3.483899989E3,0.000000000E0
3.484250002E3,2.000000000E0
3.484600016E3,4.000000000E0
3.484949997E3,2.000000000E0
3.485300009E3,3.000000000E0
3.485649992E3,4.000000000E0
3.486000005E3,2.000000000E0
3.486350019E3,6.000000000E0
3.486700000E3,6.000000000E0
3.487050014E3,1.000000000E1
3.487399997E3,5.000000000E0
3.487750009E3,6.000000000E0
3.488099992E3,3.000000000E0
3.488450003E3,7.000000000E0
3.488800017E3,5.000000000E0
3.489149998E3,5.000000000E0
3.489500012E3,5.000000000E0
3.489849995E3,3.000000000E0
3.490200008E3,5.000000000E0
3.490549991E3,3.000000000E0
3.490900003E3,4.000000000E0
3.491250017E3,7.000000000E0
3.491599998E3,3.000000000E0
3.491950011E3,4.000000000E0
3.492299994E3,5.000000000E0
3.492650006E3,2.000000000E0
3.492999989E3,6.000000000E0
3.493350002E3,3.000000000E0
3.493700016E3,4.000000000E0
3.494049997E3,4.000000000E0
3.494400011E3,3.000000000E0
3.494749992E3,5.000000000E0
3.495100006E3,5.000000000E0
3.495450019E3,3.000000000E0
3.495800000E3,5.000000000E0
3.496150014E3,3.000000000E0
3.496499995E3,4.000000000E0
3.496850009E3,5.000000000E0
3.497199992E3,4.000000000E0
3.497550003E3,4.000000000E0
3.497900017E3,4.000000000E0
3.498250000E3,4.000000000E0
3.498600012E3,6.000000000E0
3.498949995E3,3.000000000E0
3.499300008E3,3.000000000E0
3.499649991E3,4.000000000E0
3.500000003E3,2.000000000E0
3.500350016E3,6.000000000E0
3.500699998E3,3.000000000E0
3.501050011E3,4.000000000E0
3.501399994E3,4.000000000E0
3.501750006E3,4.000000000E0
3.502099989E3,4.000000000E0
3.502450002E3,4.000000000E0
3.502800017E3,4.000000000E0
3.503149997E3,5.000000000E0
3.503500009E3,3.000000000E0
3.503849992E3,4.000000000E0
3.504200005E3,5.000000000E0
3.504550019E3,4.000000000E0
3.504900000E3,5.000000000E0
3.505250014E3,2.000000000E0
3.505599995E3,4.000000000E0
3.505950009E3,5.000000000E0
3.506299992E3,4.000000000E0
3.506650003E3,5.000000000E0
3.507000017E3,5.000000000E0
3.507349998E3,3.000000000E0
3.507700013E3,9.000000000E0
3.508049995E3,5.000000000E0
3.508400008E3,3.000000000E0
3.508749991E3,4.000000000E0
3.509100003E3,2.000000000E0
3.509450017E3,5.000000000E0
3.509799998E3,6.000000000E0
3.510150011E3,0.000000000E0
3.510499994E3,2.000000000E0
3.510850006E3,0.000000000E0
3.511199989E3,0.000000000E0
3.511550002E3,1.000000000E0
3.511900016E3,3.000000000E0
3.512249997E3,0.000000000E0
3.512600011E3,0.000000000E0
3.512949992E3,0.000000000E0
3.513300006E3,0.000000000E0
3.513650019E3,5.000000000E0
3.514000000E3,2.000000000E0
3.514350014E3,2.000000000E0
3.514699995E3,4.000000000E0
3.515050009E3,2.000000000E0
3.515399992E3,3.000000000E0
3.515750005E3,3.000000000E0
3.516100017E3,0.000000000E0
3.516449998E3,4.000000000E0
3.516800014E3,5.000000000E0
3.517149995E3,2.000000000E0
3.517500008E3,1.000000000E0
3.517849991E3,1.200000000E1
3.518200003E3,0.000000000E0
3.518550017E3,2.000000000E0
3.518899998E3,3.000000000E0
3.519250011E3,4.000000000E0
3.519599994E3,1.000000000E0
3.519950006E3,3.900000000E1
3.520299989E3,3.000000000E0
3.520650002E3,1.000000000E0
3.521000016E3,4.000000000E0
3.521349997E3,3.000000000E0
3.521700011E3,2.000000000E0
3.522049992E3,2.000000000E0
3.522400006E3,2.000000000E0
3.522750019E3,2.000000000E0
3.523100000E3,4.000000000E0
3.523450014E3,3.000000000E0
3.523799995E3,2.000000000E0
3.524150009E3,4.000000000E0
3.524499992E3,3.000000000E0
3.524850003E3,2.000000000E0
3.525200019E3,4.000000000E0
3.525550000E3,5.000000000E0
3.525900014E3,0.000000000E0
3.526249995E3,3.000000000E0
3.526600008E3,5.000000000E0
3.526949991E3,9.000000000E0
3.527300003E3,2.000000000E1
3.527650017E3,2.000000000E0
3.527999998E3,1.000000000E0
3.528350011E3,4.000000000E0
3.528699994E3,2.000000000E0
3.529050006E3,3.000000000E0
3.529399989E3,1.200000000E1
3.529750002E3,1.700000000E1
3.530100016E3,3.000000000E0
3.530449997E3,5.000000000E0
3.530800011E3,1.000000000E0
3.531149994E3,3.000000000E0
3.531500006E3,1.600000000E1
3.531850019E3,2.500000000E1
3.532200000E3,2.000000000E0
3.532550014E3,1.500000000E1
3.532899995E3,0.000000000E0
3.533250009E3,2.000000000E0
3.533599992E3,2.000000000E0
3.533950005E3,5.000000000E0
3.534300019E3,5.000000000E0
3.534650000E3,0.000000000E0
3.535000014E3,0.000000000E0
3.535349995E3,3.000000000E0
3.535700008E3,5.000000000E0
3.536049991E3,2.700000000E1
3.536400003E3,2.000000000E0
3.536750017E3,3.000000000E0
3.537099998E3,1.000000000E0
3.537450013E3,3.000000000E0
3.537799994E3,3.000000000E0
3.538150006E3,2.000000000E0
3.538499989E3,2.000000000E0
3.538850002E3,3.000000000E0
3.539200016E3,2.000000000E0
3.539549997E3,2.000000000E0
3.539900011E3,2.000000000E0
3.540249994E3,2.000000000E0
3.540600006E3,2.000000000E0
3.540950019E3,3.000000000E0
3.541300002E3,0.000000000E0
3.541650014E3,2.000000000E0
3.541999997E3,3.000000000E0
3.542350009E3,2.000000000E0
3.542699992E3,2.000000000E0
3.543050005E3,4.000000000E0
3.543400019E3,2.000000000E0
3.543750000E3,2.000000000E0
3.544100014E3,3.000000000E0
3.544449995E3,2.000000000E0
3.544800008E3,2.000000000E0
3.545149991E3,2.000000000E0
3.545500003E3,6.000000000E0
3.545850017E3,2.000000000E0
3.546199998E3,2.000000000E0
3.546550013E3,0.000000000E0
3.546899994E3,0.000000000E0
3.547250006E3,1.000000000E0
3.547599991E3,0.000000000E0
3.547950002E3,0.000000000E0
3.548300016E3,3.000000000E0
3.548649998E3,0.000000000E0
3.549000011E3,0.000000000E0
3.549349994E3,1.000000000E0
3.549700006E3,1.000000000E0
3.550050020E3,0.000000000E0
3.550400002E3,2.000000000E0
3.550750016E3,1.000000000E0
3.551099997E3,2.000000000E0
3.551450009E3,0.000000000E0
3.551799992E3,1.000000000E0
3.552150005E3,2.000000000E0
3.552500019E3,3.000000000E0
3.552850000E3,2.000000000E0
3.553200014E3,1.000000000E0
3.553549995E3,3.000000000E0
3.553900008E3,2.000000000E0
3.554249991E3,2.000000000E0
3.554600003E3,2.000000000E0
3.554950017E3,2.000000000E0
3.555299998E3,2.000000000E0
3.555650013E3,4.000000000E0
3.555999995E3,2.000000000E0
3.556350008E3,2.000000000E0
3.556699991E3,2.000000000E0
3.557050002E3,3.000000000E0
3.557400016E3,2.000000000E0
3.557749997E3,4.000000000E0
3.558100011E3,5.000000000E0
3.558449994E3,5.000000000E0
3.558800006E3,2.000000000E0
3.559150020E3,1.000000000E0
3.559500002E3,7.000000000E0
3.559850016E3,0.000000000E0
3.560199997E3,1.000000000E0
3.560550009E3,3.000000000E0
3.560899992E3,4.000000000E0
3.561250005E3,2.000000000E0
3.561600019E3,3.000000000E0
3.561950000E3,7.000000000E0
3.562300014E3,1.000000000E0
3.562649995E3,4.000000000E0
3.563000008E3,3.000000000E0
3.563349991E3,3.000000000E0
3.563700003E3,4.000000000E0
3.564050017E3,4.000000000E0
3.564399998E3,6.000000000E0
3.564750012E3,9.000000000E0
3.565099995E3,7.000000000E0
3.565450008E3,0.000000000E0
3.565799989E3,4.000000000E0
3.566150002E3,2.000000000E0
3.566500016E3,3.000000000E0
3.566849997E3,0.000000000E0
3.567200011E3,2.000000000E0
3.567549994E3,4.000000000E0
3.567900006E3,3.000000000E0
3.568250020E3,2.000000000E0
